naam,url,categorie
https://www.polis.be/,Polis,Boeken & Strips 
https://wwwdakkofferkopen.be,dakkofferkopen,"Vrije Tijd, Sport & Reizen"
https://webshop.zonne-wende.be,Zonnewende,"Design, ambacht & kunst"
https://www.natini.be,Natini,Kinderkledij
https://mofelitopaperito.com/,Mofelito Paperito,Cadeau & Inspiratie
https://www.shopa.be/partner/juwelier-ferri-merlier,Juwelier Ferri Merlier,Accessoires
https://www.estetiekliesbeth.be,Www.estetiekliesbeth.be,Mooi & Gezond
http://www.casashops.com,CASA,Cadeau
https://www.littlelou.be/,Little Lou,"Baby, Kind & Speelgoed"
https://tc.tradetracker.net/?c=15097&m=12&a=121585,Het Laatste Nieuws,Kranten & Tijdschriften
http://www.lolalifelines.be/,Lola Life Lines,Cadeau & Inspiratie
https://www.juulz.be/,Juulz,"Baby, Kind & Speelgoed"
https://www.lisamona.be/,LisaMona.be,Cadeau
https://www.funwithcakes.be,Fun with Cakes,Voeding & Drank
https://demederie.be/webshop.html,De Mederie,Alcoholische drank
https://foozle.be,Foozle,Speelgoed
https://reutile.be/,Réutile,Accessoires
https://www.uk-en-puck.be/,Uk & Puck,"Baby, Kind & Speelgoed"
http://www.point-de-vie.be,point de vie,Cadeau & Inspiratie
http://www.larelle.be/,Larelle,Cadeau & Inspiratie
https://www.enfleurcosmetics.com/gelaat-1,Enfleur Pure & Natural,Verzorging
https://www.legoutdescouleurs.be,Les Goût Des Couleurs,"Wonen, Koken & Huishouden"
https://www.littlefashionaddict.com/,Little Fashion Addict,"Wonen, Koken & Huishouden"
https://www.maracuya.be/,Maracuya,Verlichting
https://www.boxdelivery.be,Www.boxdelivery.be,Baby
https://www.mieteconfiete.be,Atelier MIETE CONFIETE,Naaien & Breien
https://www.pelckmanspro.be/,Pelckmans Pro,Boeken & Strips 
https://www.ninedesign.be,Nine Design,Geboortekaartjes
http://studiohandmadeandfriends.be/shop/,studiohandmade and friends,Cadeau & Inspiratie
https://www.batterijeshop.com/,Batterij e-shop,Computer & Elektronica
https://www.rijmenamoptics.be/,Rijmenam Optics,Bril & Lenzen
https://www.dataqueen.be,DATAQUEEN,Tuin
https://tc.tradetracker.net/?c=28065&m=12&a=121585,TeVe blad,Kranten & Tijdschriften
https://pimshop.be/,PIM kids shop,"Mode, Schoenen & Juwelen"
https://shop.themediabay.be/nl/,The Media Bay reisgidsen,"Vrije Tijd, Sport & Reizen"
https://www.denbezem.com/,Den Bezem,Cadeau & Inspiratie
https://www.pierard.be,Www.pierard.be,Gereedschap
https://www.belgianwines.com,Belgianwines,Voeding & Drank
https://www.instapharma.be/,InstaPharma,Mooi & Gezond
https://hejsan.be,HEJSAN HOPPSAN,Kinderkledij
https://www.spotworkshops.be/,Spot Workshops,Vrije Tijd
https://moutonaalst.be/,"Mouton - nachtkledij, homewear en ondergoed voor het hele gezin (Woody, Schiesser, Lords Lilies, LeChat)",Lingerie
https://www.abconcerts.be/,AB Concerts,"Design, ambacht & kunst"
http://www.little-moustache.be/,Little Moustache,"Baby, Kind & Speelgoed"
http://www.machteld.be,Machteld,"Mode, Schoenen & Juwelen"
https://www.tpurevrouwtje.be,'t Pure vrouwtje,Cadeau & Inspiratie
https://www.contactlenzenonline.be/,Contact Lenzen Online,Mooi & Gezond
https://www.close-up.be/,Close-up,"Mode, Schoenen & Juwelen"
https://www.medard.shop,Médard,"Mode, Schoenen & Juwelen"
https://www.eldi.be,Eldi,Computer & Elektronica
https://o-lijf-care.com,O-lijfcare,Cadeau
http://www.quick-step.be/nl-be,Quick Step Floor,"Tuin, Dier & Klussen"
https://www.donodot.be,Donodot,Cadeau & Inspiratie
https://www.allcamps.be,All camps,"Vrije Tijd, Sport & Reizen"
https://www.deslaapspecialist.be/,De Slaapspecialist,Meubels
https://www.fairytailors.be/,FairyTailers,"Mode, Schoenen & Juwelen"
https://devreemdeeend.be,De vreemde eend,Cadeau & Inspiratie
http://www.huiscroonen.be,Dierenspeciaalzaak Huis Croonen,"Tuin, Dier & Klussen"
http://www.schoenencaramel.be,Schoenen Caramel,"Mode, Schoenen & Juwelen"
https://shop.pronails.com/nl-be/,ProNails,Make-up
http://www.julijasshop.be/,Julija's shop,"Mode, Schoenen & Juwelen"
https://www.teaplanet.be/,Teaplanet,Voeding & Drank
http://www.bonappetit.be/,Bon appetit,Voeding & Drank
https://bietinidesign.be/webshop/,Design Bietini,"Wonen, Koken & Huishouden"
http://www.luxedy.com/,Luxedy,"Mode, Schoenen & Juwelen"
https://www.shopavita.be,shopavita.be,Verzorging
http://www.majouline.com/,Majouline,"Mode, Schoenen & Juwelen"
https://www.thefavourstudio.com,The Favour Studio ,Cadeau
https://www.parfumerie-gutmann.be/nl/,Parfumeries gutmann,Verzorging
https://yournextjewel.eu/,Your Next Jewel,"Mode, Schoenen & Juwelen"
https://www.healthmate-winkel.be,Healthmate Infrarood,Vrije Tijd
https://planted-box.com,PlantedBox,"Tuin, Dier & Klussen"
https://www.aquashoponline.be,Aquashoponline,"Tuin, Dier & Klussen"
https://www.the-showroom.be/,The Showroom,Vrije Tijd
https://kingfisherbelgium.be/collections/all,Kingfisher,Herenmode
http://www.bo-tee.be,Bo-Tee Webshop,Accessoires
https://healthybody.be/shop/,Healthy body,Mooi & Gezond
https://moa-interiors.com/moa-webshop/,Moa-Interiors,Cadeau
https://www.druantia.be/,Druantia,Verzorging
https://www.pharmapets.be/nl/,Pharmapets,"Tuin, Dier & Klussen"
https://tldoggycare.be/shop/,Tender Loving Doggycare,Dierenvoeding
https://www.hiphoi.be,HIP HOI - Kinderwinkel,Baby
https://www.lolalilie.be/,Lolalilie,"Vrije Tijd, Sport & Reizen"
https://pietstockmans.com/ShopMain.aspx,Studio Pieter Stockmans,"Wonen, Koken & Huishouden"
https://www.purevinum.be/,PureVinum,Alcoholische drank
https://juliajune.com/,Julia June,Damesmode
https://bottleneck.be,Bottleneck.be,Alcoholische drank
http://www.sanidepot.be,Sanidepot,"Tuin, Dier & Klussen"
https://www.naomilicious.be/,Naomi Licious,Accessoires
https://centco.plus,CentCo.plus,Meubels
https://www.cocoandpine.be,coco & pine,Baby
https://www.etsy.com/shop/mmmMAR,mmmMAR,Cadeau & Inspiratie
https://www.eenhoorn.be/nl/,De Eenhoorn,"Vrije Tijd, Sport & Reizen"
http://www.sanidepot.be,Sanidepot,"Tuin, Dier & Klussen"
http://www.fformatt.be,FFORMATT,Alcoholische drank
https://www.lotsoflittle.be/,Lots of little,"Baby, Kind & Speelgoed"
https://www.ophelialingerie.be/,Ophelia Lingerie,Lingerie
https://www.made-moi-s-elle.be/,Made-moi-s-elle,Damesmode
https://www.dewasbareluier.be,De Wasbare Luier,Baby
https://www.wknd-fashion.be/,WknD Fashion,"Mode, Schoenen & Juwelen"
https://www.verhaeghe.be/textiel/,Textiel Verhaeghe,"Wonen, Koken & Huishouden"
https://www.goed-mortsel.com/,www.goed-mortsel.com,Lingerie
https://tc.tradetracker.net/?c=19934&m=12&a=121585,Foodbag,Voeding & Drank
https://www.vintology.be/nl,Vintology,Voeding & Drank
https://www.ukkiesundies.be,Ukkiesundies,"Baby, Kind & Speelgoed"
https://livwise.shop,Liv Wise,"Wonen, Koken & Huishouden"
https://shop.flojewelry.be/,Flo Jewelry,Accessoires
https://www.bieresgourmet.be/,Etre Gourmet,Voeding & Drank
https://www.vakantiedeals.be/,Vakantiedeals.be,Reizen
https://www.colopshop.be/,Colopshop Online Stempels,Kantoor
https://www.glasgravure.be,Glasgravure,Cadeau & Inspiratie
https://www.selavin.be,Selavin,Alcoholische drank
http://www.suikeratelier.be/,Suikeratelier,Voeding & Drank
https://www.xdaylight.com/,Xdaylight - Afslanken in schoonheid,Mooi & Gezond
http://www.bel-arte.com/,Bel-Arte,Fotografie
https://www.speelgoedmertens.be/,Speelgoed Mertens,Speelgoed
https://www.aroma-koffie.be/,Aroma-koffie.be,Warme dranken
https://www.room4kids.be/,Room 4 kids,"Baby, Kind & Speelgoed"
https://www.zelfbouwmarkt.be,Zelfbouwmarkt Bouwen aan je Thuis,"Tuin, Dier & Klussen"
https://www.delhaize.be,Delhaize,Voeding & Drank
https://www.lightgallery.com/,Light Gallery,Verlichting
http://www.coiscycling.com,Çois Cycling Legacy,Sport
https://www.seventyone.be/nl,SeventyOne,Damesmode
https://darkling.be/,darkling.be,Gadgets
https://tc.tradetracker.net/?c=24500&m=12&a=121585,Mobistoxx,"Wonen, Koken & Huishouden"
https://www.standaardboekhandel.be,Standaard Boekhandel,"Vrije Tijd, Sport & Reizen"
https://www.morgenstond.be,MorgenStond,Voeding & Drank
https://funnybone.be,FunnyBone,Kinderkledij
https://www.chauffeeau.shop,Chauffeeau.shop,"Tuin, Dier & Klussen"
https://www.paulienencolette.com,Paulien & Colette ,Damesmode
https://theministory.be/,the Mini story,"Baby, Kind & Speelgoed"
https://www.borduurbloempje.com/,Het Borduurbloempje,Speelgoed
https://www.medard.shop,Médard,"Mode, Schoenen & Juwelen"
https://www.dimonaco.be,di Monaco,Elektro
https://de-crem.be,De Crem Fotopresentatie,"Design, ambacht & kunst"
https://www.leselles.be/,Leselles,"Mode, Schoenen & Juwelen"
https://feedesfleurs.be/,Fée des Fleurs,"Wonen, Koken & Huishouden"
https://www.timetocozyup.be/,Time to cozy up,Cadeau
https://www.vlaamsstripcentrum.shop/,Vlaams Stripcentrum,"Vrije Tijd, Sport & Reizen"
http://www.voncleef.com,Voncleef,"Design, ambacht & kunst"
https://www.cottoncandy.be,Cotton Candy,Accessoires
https://www.purrfectdesign.net,PurrFect Design,"Tuin, Dier & Klussen"
https://www.hardykaders.be,HardyKaders,Woonaccessoires
https://shop.hairborist.com,Hairborist,Verzorging
https://dcenter.be,D • CENTER ,"Vrije Tijd, Sport & Reizen"
https://pietstockmans.com/ShopMain.aspx,Studio Pieter Stockmans,"Wonen, Koken & Huishouden"
http://www.louisdepoorterestore.com/nl/,Louis De Poortere,"Wonen, Koken & Huishouden"
https://www.pluskeparfait.be/shop,Pluskeparfait Webshop,"Baby, Kind & Speelgoed"
https://www.kunstgras.be/,Kunstgras.be,Tuin
http://www.myexboyfriend.info/,My Exboyfriend,Cadeau & Inspiratie
http://www.mia-moi.be,Mia & Moi,Accessoires
https://www.imaginjewels.com,I.Ma.Gi.N. Jewels,"Mode, Schoenen & Juwelen"
https://www.khl-inkt.be,KHL inkt,Computer & Elektronica
http://www.fragametal.be/,Fragametal,
https://www.prixos.be/,Prixos,"Wonen, Koken & Huishouden"
http://www.lunabloom.be/NL/Home,Lunabloom,"Baby, Kind & Speelgoed"
https://www.lasfiestas.be,Les Fiestas,"Mode, Schoenen & Juwelen"
https://www.chissenefrega.shop,Chissenefrega,"Mode, Schoenen & Juwelen"
https://www.chateaubib.be/nl/webshop,Château Bag in Box,Alcoholische drank
https://www.acie.be/,Acie's Cabinet,Accessoires
https://www.heelsweb.com,Heelsweb ,Accessoires
http://www.handtashanger.be/,Handtashanger,Cadeau & Inspiratie
https://www.rijmenamoptics.be/,Rijmenam Optics,Bril & Lenzen
https://www.decomundo.shop,Decomundo,"Tuin, Dier & Klussen"
http://www.coiscycling.com,Çois Cycling Legacy,Herenmode
https://www.stoffenverkempinck.be/,Stoffen Verkempinck,Stoffen
https://www.morleyforkids.be/,Morley,"Baby, Kind & Speelgoed"
https://www.cookalike.be,Cookalike,"Wonen, Koken & Huishouden"
https://www.lingeriecorhel.be/webshop,Lingerie Corhel,"Mode, Schoenen & Juwelen"
https://www.lotana.be/,Lotana,"Vrije Tijd, Sport & Reizen"
https://www.maisondiy.be,www.maisondiy.be,Baby
https://www.lekkerbelgie.be/,lekkerbelgie.be,Alcoholische drank
https://www.michelemoresi.be,"Michele Moresi, Vini&Olio Italiani",Alcoholische drank
https://www.groteschatten.com/,Grote Schatten,Baby
https://shootandhang.com/nl/,Shoot and Hang,"Wonen, Koken & Huishouden"
https://www.juneinthecity.be/nl,June in the City,"Mode, Schoenen & Juwelen"
https://www.hippeschoentjes.be/,Hippe Schoentjes,"Baby, Kind & Speelgoed"
https://www.yzerfashion.be,Yzer Fashion,"Mode, Schoenen & Juwelen"
https://www.lillou.nl,Lillou,Gadgets
http://www.collishop.be,Collishop,"Baby, Kind & Speelgoed"
https://www.purevinum.be/,Pure Vinum,Alcoholische drank
https://www.pand95.be/,Www.pand95.be,Damesmode
https://www.mangosonmonday.com,Mangos on Monday,Herenmode
https://webshop.computerkliniek.be,Computerkliniek,Computer & Elektronica
https://pure-essence.be/winkel/,Pure Essence,Sport
https://tanterosa.be/,Tante Rosa,Mooi & Gezond
https://deforce-electro.be,Deforce electro,Computer & Elektronica
https://www.supercollect.be/,SuperCollect,"Wonen, Koken & Huishouden"
https://www.lamariposa.be/webshop/nl/,Dansshop la mariposa,Sport
https://www.ninedesign.be,Nine Design,Geboortekaartjes
https://l-fashion.be,L-Fashion,"Mode, Schoenen & Juwelen"
https://www.glowbus.be,Glowbus collectie,"Design, ambacht & kunst"
https://www.annezellien.be/,Anne Zellien,"Mode, Schoenen & Juwelen"
https://www.momentcontent.be/,Moment Content,Cadeau & Inspiratie
https://corporella.be/webshop/, Corporella,Verzorging
https://borgerhoff-lamberigts.be/boeken,Borgerhoff & Lamberigts,"Vrije Tijd, Sport & Reizen"
https://www.de-speelvogel.be/nl/home,De speelvogel,"Baby, Kind & Speelgoed"
https://www.zida.be,Zida,Verzorging
https://www.mijndroomkastje.be/nl/,Mijn droomkastje ,Kinderkledij
http://www.coiscycling.com,Çois Cycling Legacy,Sport
https://www.fer-o.be/,FerO,"Wonen, Koken & Huishouden"
https://www.petiepetoe.be,Petiepetoe,"Baby, Kind & Speelgoed"
http://www.bowking.be/nl/,Bowking,"Mode, Schoenen & Juwelen"
https://herringbone.be/,HerringBone.be,Damesmode
https://charlienlagrou.com,Charlien Lagrou,"Mode, Schoenen & Juwelen"
https://guldenvliesshop.be,Gulden Vlies,Herenmode
http://www.ericsocks.be/,Eric Socks,"Mode, Schoenen & Juwelen"
https://animastyle.shop,AnimaStyle,"Tuin, Dier & Klussen"
https://shop.brouwerijbroers.be,Brouwerij broers webshop,Alcoholische drank
https://www.guapa-dehaan.be/,Guapa De Haan,"Mode, Schoenen & Juwelen"
http://www.allemaalstoffen.be,Allemaal Stoffen ,Naaien & Breien
https://www.fluojasje.be/jas/?tt=32152_12_121585_,Fluojasjes.be,"Vrije Tijd, Sport & Reizen"
http://www.esthe-ildivino.be,Esthe Il Divino,Cadeau & Inspiratie
https://www.moojevergem.com/,MOOJ Evergem,Verzorging
https://www.silvermoonshop.be/,Moon Silver Shop,Accessoires
https://www.plantiful.be,Plantiful.be,Bloemen
https://www.schatteneiland-online.be,Schatteneiland,"Baby, Kind & Speelgoed"
https://www.vedettesport.com,Vedette Sport ,Sport
https://www.boiler-shop.be,www.boiler-shop.be,Sanitair
http://www.vilvoptique.be/winkel,Vilvoptique ,Bril & Lenzen
http://www.k-bouter.be,K’bouter,Kinderkledij
https://tc.tradetracker.net/?c=15097&m=12&a=121585,Het Laatste Nieuws,Kranten & Tijdschriften
https://www.flyer.be/print/?tt=18217_12_121585_,Flyer.be,Kantoor
https://hejsan.be,HEJSAN HOPPSAN,Kinderkledij
https://www.jacob-en-jacobien.com/,Jacob en Jacobien,"Baby, Kind & Speelgoed"
http://beautywiseshop.be/,Beautywiseshop,Mooi & Gezond
https://www.sioenoffice.be/,Sioen Office,Kantoor
https://www.shopwillems.be,shopwillems,Keuken & koken
http://www.lavieenrose.be/,La Vie En Rose,"Mode, Schoenen & Juwelen"
http://www.sofie-store.be/,Sofie Store,"Baby, Kind & Speelgoed"
http://www.lettersinsteen.be/,Letters in Steen,Cadeau & Inspiratie
https://www.surprice.be,Surprice,Voeding & Drank
http://www.sanitairwinkel.be,Sanitairwinkel,"Wonen, Koken & Huishouden"
https://www.vandebosch.biz,André Vandebosch natuursteenwerken BV,Bouwmaterialen
https://wolk-antwerp.com/collections/all,Wolk,"Mode, Schoenen & Juwelen"
https://www.histoiredesophie.be/shop/,Https://www.histoiredesophie.be/shop/,Accessoires
https://www.sioenoffice.be/,Sioen Office,Kantoor
https://www.drukkemamas.be/,Drukke mama's,Cadeau & Inspiratie
https://zokkn.be,https://zokkn.be,Accessoires
https://www.balpengigant.be,BalpenGigant,Kantoor
https://anaconda-reptiles.eu,Anaconda reptiles,"Tuin, Dier & Klussen"
https://kiddikiddo.be,Kiddi Kiddo ,"Baby, Kind & Speelgoed"
https://outlet.trakks.be/nl,Trakks Outlet,Sport
https://tc.tradetracker.net/?c=28065&m=12&a=121585,TeVe blad,Kranten & Tijdschriften
http://www.lovelylabels.eu/nl/,Lovely Labels,"Wonen, Koken & Huishouden"
https://www.denbezem.com/,Den Bezem,Cadeau & Inspiratie
https://www.apotheekthielens.be,Apotheek Thielens,Pharma
https://www.awash.be,Awash,Kinderkledij
http://www.gladiatorworx.eu,Gladiatorworx,"Tuin, Dier & Klussen"
http://www.vagclassicparts.be,vagclassicparts,Auto
https://holapolaparty.be/,Hola Pola,Geboortekaartjes
http://www.multitools.be,Multitools,"Tuin, Dier & Klussen"
http://www.jokershop.be,Feestwinkel Jokershop.be,Speelgoed
https://www.ingridsneiders.be/webwinkel-1.html,Ingrid Sneiders,"Mode, Schoenen & Juwelen"
https://www.just-shood.be,Shood,Woonaccessoires
https://www.lolaliza.com/be-nl/home,LolaLiza,"Mode, Schoenen & Juwelen"
https://boetiekboon.be/webshop-1,Boetiek Boon,Cadeau & Inspiratie
https://www.madamesheshe.be/,Madame She She,"Mode, Schoenen & Juwelen"
https://www.catooyen.com/shop,Catooyen,Cadeau & Inspiratie
http://www.uitgeverijkannibaal.be/,Kannibaal,"Vrije Tijd, Sport & Reizen"
https://www.panamarenkoshop.com/nl/edities/#,Panamarenko Shop,Fotografie
http://www.justjoli.be/,Justjoli,"Mode, Schoenen & Juwelen"
https://www.wetthrasport.be/shop/,Wetthra Sport,Sport
https://www.enfleurcosmetics.com/gelaat-1,Enfleur Pure & Natural,Verzorging
https://modestofjes.be/,Modestofjes,"Vrije Tijd, Sport & Reizen"
https://www.parure.eu,Parure Joaillerie,Accessoires
http://juggi.eu/,Juggi,Lifestyle
https://www.cks-fashion.com/nld/,CKS,"Mode, Schoenen & Juwelen"
http://www.anjoy.be,Anjoy Leather Creations,Accessoires
http://www.brandhout.com,Brandhout.com,"Tuin, Dier & Klussen"
https://www.aquatron.shop,Aquatron,Mooi & Gezond
https://www.wipe-it.shop,Wipe It,"Wonen, Koken & Huishouden"
https://www.luxuryformen.com/,Luxury For Men,"Mode, Schoenen & Juwelen"
https://www.tuinhuisstore.be/,Tuinhuisstore: uw online tuinhuisspecialist!,Tuin
https://www.fnac.be,Fnac,"Vrije Tijd, Sport & Reizen"
http://www.saltandpepperhome.eu/,Salt and Pepper,"Wonen, Koken & Huishouden"
https://www.tinadesouter.be/shop,Tina De Souter Design,Stationary
https://www.designcollectors.com/en/,Designcollectors,"Wonen, Koken & Huishouden"
https://www.kaercher.com/be/,Kärcher,"Tuin, Dier & Klussen"
http://www.smarthomesystems.be,SmartHomeSystems,Elektro
https://annemariepetersceramics.com/,https://annemariepetersceramics.com,"Design, ambacht & kunst"
http://www.leonidas.com/be_nl/,Leonidas,Voeding & Drank
https://www.3dnadia.be,3dNadia,"Vrije Tijd, Sport & Reizen"
https://www.zbeshop.be,Zelfbouw Elektro Shop,Elektro
https://www.dewenskabouter.be/,De wenskabouter,Speelgoed
https://www.surprice.be,Surprice,Voeding & Drank
http://www.moncol.be,Moncol,"Mode, Schoenen & Juwelen"
https://www.doedels.be,Doedels • Online concept store voor toekomstige ouders en jonge gezinnen,"Baby, Kind & Speelgoed"
https://shop.eskimo.be/,Eskimo,"Mode, Schoenen & Juwelen"
https://www.allforpadel.be/,All for Padel,Sport
https://tinedemol.be/,Tine Demol Juwelen,"Mode, Schoenen & Juwelen"
https://atelierbelge.eu/shop/,Atelier Belge,"Wonen, Koken & Huishouden"
http://www.studionoknok.be ,Studio Nok Nok,"Mode, Schoenen & Juwelen"
https://www.thelittleones.be/shop/,The little ones,Baby
http://www.ericsocks.be/,Eric Socks,"Mode, Schoenen & Juwelen"
https://drinks.be/,Drinks.be,Alcoholische drank
https://www.stitchesandmore.be/,Stitches & More,"Mode, Schoenen & Juwelen"
https://www.theflavorshop.be,The Flavor Shop,Voeding & Drank
http://www.clouds9000.com/,Clouds9000,"Wonen, Koken & Huishouden"
https://www.karwij.be,Karwij,Cadeau & Inspiratie
https://bristolshop.be/,Bristol,"Mode, Schoenen & Juwelen"
https://www.bodesigns.be,Bodesigns,Cadeau & Inspiratie
https://www.eurogifts.be/gift/?tt=26063_12_121585_&r=%2F,Eurogifts ,Cadeau & Inspiratie
https://www.momentcontent.be,Moment Content - Thee & meer,Cadeau & Inspiratie
https://www.jackiekid.be/,Jackie Kid,Schoenen
https://lilly-s.be,Lilly-s,Cadeau
https://okv.be/nl/bestel,OKV,"Design, ambacht & kunst"
https://www.juffrouwtierlantijn.be,Juffrouw Tierlantijn,Cadeau
https://www.scarvesandstuff.be/,Scarves & Stuff,"Mode, Schoenen & Juwelen"
https://www.millecam.com/,Millecam2.0,"Mode, Schoenen & Juwelen"
http://www.royalhorseshop.com/,Royal Horse shop,"Vrije Tijd, Sport & Reizen"
https://graziellaboelaertshop.posworld.be/,Graziella ,Verzorging
https://www.motodeluxe.be,MotoDeluxe,"Mode, Schoenen & Juwelen"
https://www.gezondheidshuisje.com/,Gezondheidshuisje Willebroek ,Cadeau
https://www.villa-kakelbont.com/,Villa Kakelbont,"Wonen, Koken & Huishouden"
https://www.lolika.be,Lolika ,Baby
https://www.wknd-fashion.be/,WknD Fashion,"Mode, Schoenen & Juwelen"
http://www.hoevewinkelthertsveld.be/bestel-online,Hoevewinkel 't Hertsveld,Voeding
https://lafilledo.com/,la fille d'O,"Mode, Schoenen & Juwelen"
https://www.formen.be/,FORMEN,Herenmode
https://reutile.be/,Réutile,Accessoires
https://www.unikproducts.be/alice-in-boechout,Alice in Boechout,Cadeau & Inspiratie
https://www.lilyseditions.shop,LiLys Editions,"Vrije Tijd, Sport & Reizen"
http://www.tuinmachinesdierckx.be,Tuinmachines Dierckx,Tuin
https://www.vanhalewyck.be/,Van Halewyck,"Vrije Tijd, Sport & Reizen"
https://harvestclub.be/blogs/news/tryathome,Harvest Club,"Mode, Schoenen & Juwelen"
https://www.gobelijn.be/nl/home/,Gobelijn,"Vrije Tijd, Sport & Reizen"
https://www.minihoudini.be,Mini Houdini,Kinderkledij
https://www.flappies.be,Flappies Hondentraining,"Tuin, Dier & Klussen"
https://www.thepresentperfect.be,The Present Perfect,"Wonen, Koken & Huishouden"
http://www.kadookesshop.be,Kadookesshop,Cadeau & Inspiratie
https://www.houtenspeelgoedonline.be,t' Stokstaartje Houten Speelgoed,Speelgoed
https://lenzen-netlooks.be/,Lenzen-Netlooks,Bril & Lenzen
https://www.hetmooiste.be,Het mooiste,Mooi & Gezond
https://verocurtains.be,vero curtains,Textiel
https://www.hollekebolleke.be,Hollekebolleke,"Baby, Kind & Speelgoed"
http://www.bturfshop.com,BTurfshop ,Dierenverzorging
https://www.pimenton.be/,Pimentón,Voeding
https://www.candicederijcke.com/e-shop/,Candice De Rijcke Jewelry,"Mode, Schoenen & Juwelen"
http://www.labelint.be,Label-int,"Baby, Kind & Speelgoed"
https://www.theflavorshop.be,The Flavor Shop,Voeding & Drank
https://vandekerckhove1854.be/,Vandekerckhove Koffiebranderij ,Warme dranken
https://shop.hln.be/,HLN Shop,Boeken & Strips 
https://www.men3.be/webshop,MEN3,Mooi & Gezond
https://www.kissplanet.shop,KissPlanet,Voeding & Drank
http://www.anjoy.be,Anjoy Leather Creations,Accessoires
https://www.asineriedupaysdescollines.be/,Asinerie du Pays des Collines,Mooi & Gezond
http://cime-skincare.com/,CÎme,Mooi & Gezond
https://spadt.be/nl/webshop,"SPADT, speelgoed met advies",Speelgoed
https://www.belle-vo.com,B’Elle Vo,"Mode, Schoenen & Juwelen"
https://www.christophar.be,Christophar,Mooi & Gezond
https://tc.tradetracker.net/?c=24939&m=12&a=121585,https://www.mona-mode.be/,Damesmode
https://www.stuffenough.be/nl/,Stuff Enough.be,Elektro
http://shop-vital.be,Nougat Vital,Voeding
https://www.lanalotta.be/,LanaLotta,"Vrije Tijd, Sport & Reizen"
https://www.prohorse.shop,ProHorse.shop,"Tuin, Dier & Klussen"
https://www.versaanhuisgeleverd.be/,Versaanhuisgeleverd,Voeding
https://www.drankenwereld.be,Drankenwereld,Voeding & Drank
https://www.instituutsigi.be/sigi15/index.php,Instituut Sigi,Verzorging
https://www.multibazar.be/allerlei/?tt=25743_12_121585_,Multi Bazar,"Baby, Kind & Speelgoed"
https://www.lalaland.be/,Lalaland,"Baby, Kind & Speelgoed"
https://www.pand95.be/,Www.pand95.be,Damesmode
https://www.hobbycenterdhaese.be/,Hobbycenter Dhaese,"Tuin, Dier & Klussen"
https://www.jewelty.be,Jewelty,"Mode, Schoenen & Juwelen"
https://www.vintage-design-point.be/,Vintage Design,"Wonen, Koken & Huishouden"
https://shop.oxfamwereldwinkels.be/kortrijk/,Webshop Oxfam Wereldwinkel Kortrijk vzw,Voeding & Drank
https://kiddikiddo.be,Kiddi Kiddo ,"Baby, Kind & Speelgoed"
https://www.fleurigefoliekes.com,Fleurige Foliekes,Kinderkledij
https://www.von-b.be,Ministerie van Unieke Zaken,"Mode, Schoenen & Juwelen"
https://dasbox.be/lockdowngames/doe-mee/,Das Box,"Vrije Tijd, Sport & Reizen"
https://www.swisssense.be/,Swiss Sense,Meubels
https://www.apotheekdeloore.be,Www.apotheekdeloore.be,Pharma
https://www.depoort.com,De Poort,"Vrije Tijd, Sport & Reizen"
https://www.bobotremelo.be/,BOBO Tremelo,"Mode, Schoenen & Juwelen"
http://www.ray-jules.com,"Ray & Jules, the sunny kind of coffee",Warme dranken
https://www.kingselectronics.be,Kingselectronics,Computer & Elektronica
https://beleefatelierc.com/winkel/,www.beleefatelierc.com,Speelgoed
https://www.eldi.be,Eldi,Computer & Elektronica
https://www.uk-en-puck.be/,Uk & Puck,"Baby, Kind & Speelgoed"
https://boobs-and-blankets.fresh-coding.be/,Boobs & Blankets ,Baby
https://www.jldj.com,Jusqu' au lever du jour,"Mode, Schoenen & Juwelen"
https://www.anneluusvermeersch.be,A'sch,Cadeau
https://ilmondodiveronica.be/,www.ilmondodiveronica.be,Cadeau & Inspiratie
http://www.smarthomesystems.be,SmartHomeSystems,Elektro
https://www.cks-fashion.com/nld/,CKS,"Mode, Schoenen & Juwelen"
https://www.felinefinn.be,Feline & Finn,"Tuin, Dier & Klussen"
https://kabine.be,Kabine,"Baby, Kind & Speelgoed"
https://bellaoggi.be/,BellaOggi - De make-up webshop,Make-up
https://www.maracuya.be/,Maracuya,Verlichting
https://shop.gentlies-fashion.be/explore,Gentlies fashion,Damesmode
https://www.brianto.be/tracking/tradetracker/redirect/?tt=31486_12_121585_&r=%2F,Brianto,Cadeau & Inspiratie
https://verzorgingvoorpaarden.be/,Verzorging voor paarden,Dierenverzorging
https://www.wooodjewels.be,wooodjewels,"Mode, Schoenen & Juwelen"
https://www.bollebuik.shop,Bollebuik,"Baby, Kind & Speelgoed"
https://www.anneluusvermeersch.be,A'sch,Cadeau
https://www.dhz-proshop.be/,Dhz-proshop,Gereedschap
https://www.room4kids.be,Room4Kids,Baby
https://www.ecoshopfilova.be,"Filova, zorgzaam voor dier & milieu",Dierenverzorging
https://londonshop.be/Home/webshop.html,Www.londonshop.be,Herenmode
https://www.pampedeau.net,Pampedeau ,Baby
https://www.designcollectors.com/en/,Designcollectors,"Wonen, Koken & Huishouden"
https://bouwkampioen.be/,Bouwkampioen,"Tuin, Dier & Klussen"
